observed	prediction	iterations
Control	0.988	23
Control	0.978	23
Control	0.988	23
Control	0.882	23
Control	0.982	23
Control	0.928	23
Control	0.884	23
Control	0.946	23
Case	0.988	23
Control	0.976	23
Control	0.996	23
Control	0.968	23
Control	0.962	23
Control	0.992	23
Control	0.982	23
Control	0.908	23
Control	0.946	23
Control	0.99	23
Control	0.98	23
Control	0.876	23
Control	0.948	23
Control	0.892	23
Control	0.962	23
Control	1	23
Control	0.918	23
Control	0.976	23
Control	0.996	23
Control	0.984	23
Control	0.982	23
Case	0.966	23
Control	0.962	23
Control	0.982	23
Case	0.928	23
Control	0.982	23
Control	0.926	23
Control	0.934	24
Control	0.964	24
Control	0.846	24
Control	0.842	24
Control	0.932	24
Control	0.936	24
Control	0.9	24
Control	0.978	24
Control	0.98	24
Control	0.948	24
Control	0.826	24
Control	0.8	24
Case	0.99	24
Control	0.938	24
Control	0.952	24
Control	0.968	24
Control	0.976	24
Control	0.996	24
Control	0.95	24
Control	0.994	24
Control	0.986	24
Control	0.896	24
Control	0.97	24
Control	0.986	24
Control	0.93	24
Control	0.966	24
Control	0.986	24
Control	0.856	24
Control	0.996	24
Control	1	24
Control	1	24
Case	0.91	24
Control	0.89	24
Control	0.972	24
Control	0.85	24
Control	0.978	24
Control	0.928	24
Control	0.956	24
Case	0.978	24
Control	0.982	24
Control	0.954	24
Control	0.962	24
Control	0.848	24
Control	0.928	24
Control	0.918	24
Control	0.966	24
Control	0.818	24
Control	0.95	24
Control	0.934	24
Control	1	24
Control	0.988	24
Control	0.984	24
Control	0.782	24
Control	0.864	24
Control	0.986	24
Control	0.99	24
Control	0.956	24
Control	0.888	24
Control	0.9	24
Control	0.994	24
Control	0.892	24
Control	0.87	24
Control	0.972	24
Control	0.994	24
Control	0.892	24
Control	0.9	24
Control	0.996	24
Control	0.834	24
Control	0.998	24
Control	0.99	24
Control	0.994	24
Control	0.91	24
Control	0.958	24
Control	0.992	24
Control	0.98	24
Control	0.76	24
Control	0.98	24
Control	0.996	24
Control	0.87	24
Control	0.886	24
Control	0.956	24
Control	1	24
Control	0.992	24
Control	0.982	24
Control	0.952	24
Control	0.902	24
Control	0.996	24
Control	0.968	24
Control	0.946	24
Control	0.93	24
Control	0.958	24
Case	1	24
Control	0.996	24
Control	0.958	24
Control	0.964	24
Control	0.954	24
Control	0.972	24
Control	0.982	24
Control	0.956	24
Control	0.93	24
Control	0.918	24
Control	0.984	24
Control	0.882	24
Control	1	24
Control	0.904	24
Control	0.804	24
Control	0.998	24
Control	0.99	24
Control	0.954	24
Control	0.988	24
Control	0.96	24
Control	0.98	24
Control	0.934	24
Control	0.848	24
Control	0.956	24
Control	0.824	24
Control	0.978	24
Control	0.986	24
Control	0.99	24
Control	0.964	24
Control	0.864	24
Control	0.982	24
Control	0.954	24
Control	0.982	24
Control	0.93	24
Control	0.988	24
Control	0.962	24
Control	0.912	24
Control	0.95	24
Control	0.98	24
Control	0.986	24
Control	0.928	24
Control	0.922	24
Control	0.952	24
Control	0.916	24
Control	0.956	24
Control	0.974	24
Control	0.948	24
Control	0.996	24
Control	0.996	24
Control	0.978	24
Case	0.914	24
Case	0.91	24
Control	0.762	25
Control	0.98	25
Control	0.836	25
Control	0.998	25
Control	0.974	25
Control	0.928	25
Control	0.99	25
Control	0.954	25
Control	0.96	25
Control	0.988	25
Control	0.994	25
Control	0.96	25
Control	0.974	25
Control	0.954	25
Control	0.942	25
Control	0.96	25
Control	0.994	25
Control	0.946	25
Control	0.992	25
Control	0.902	25
Control	0.982	25
Control	0.992	25
Control	0.914	25
Control	0.994	25
Control	0.956	25
Control	0.974	25
Control	0.962	25
Control	0.898	25
Control	0.978	25
Control	0.898	25
Control	0.982	25
Case	0.886	25
Control	0.868	25
Control	0.974	25
Control	0.97	25
Control	0.9	25
Control	0.998	25
Control	0.976	25
Control	0.96	25
Control	0.956	25
Control	0.994	25
Control	0.994	25
Control	0.964	25
Control	0.814	25
Control	0.922	25
Control	0.982	25
Control	0.954	25
Control	0.994	25
Control	0.978	25
Control	0.938	25
Control	0.972	25
Control	0.726	25
Control	0.806	25
Control	0.84	25
Control	0.956	25
Control	0.998	25
Control	0.892	25
Control	0.984	25
Control	0.92	25
Control	0.942	25
Control	0.912	25
Control	0.908	25
Control	0.996	25
Control	0.944	25
Control	0.976	25
Control	0.95	25
Control	0.932	25
Control	0.952	25
Control	0.986	25
Control	0.842	25
Control	0.982	25
Control	0.98	25
Control	0.99	25
Control	0.894	25
Control	0.898	25
Control	0.994	25
Control	0.954	25
Control	0.948	25
Control	0.99	25
Control	0.998	25
Control	0.972	25
Control	0.982	25
Control	0.942	25
Control	0.924	25
Control	0.99	25
Control	0.88	25
Case	0.988	25
Control	0.988	25
Control	0.916	25
Control	0.612	25
Control	0.922	25
Control	0.99	25
Control	1	25
Control	0.92	25
Control	0.984	25
Control	0.99	25
Control	0.958	25
Control	0.992	25
Control	0.92	25
Control	0.976	25
Control	0.906	25
Control	0.964	25
Control	0.92	25
Control	0.914	25
Control	0.84	25
Control	0.992	25
Control	0.934	25
Control	0.996	25
Control	0.99	25
Case	0.87	25
Control	0.954	25
Control	0.958	25
Control	0.962	25
Control	0.956	25
Control	0.856	25
Control	0.944	25
Control	0.972	25
Control	0.986	25
Control	0.918	25
Control	0.796	25
Control	1	25
Control	0.938	25
Control	0.916	25
Control	0.942	25
Control	0.862	25
Case	0.958	25
Control	0.972	25
Control	0.926	25
Control	0.952	25
Control	0.964	25
Control	0.966	25
Control	0.932	25
Control	0.762	25
Control	0.996	25
Control	0.988	25
Control	0.99	25
Case	0.896	25
Control	0.902	25
Control	0.994	25
Control	0.986	25
Case	0.892	25
Control	0.906	25
Control	0.966	25
Control	0.938	26
Control	0.978	26
Control	0.98	26
Control	0.878	26
Case	0.954	26
Control	0.988	26
Control	0.982	26
Control	0.998	26
Control	0.816	26
Control	0.99	26
Control	0.592	26
Control	1	26
Control	0.922	26
Control	0.986	26
Control	0.956	26
Control	0.97	26
Control	0.722	26
Control	0.974	26
Control	0.942	26
Control	0.836	26
Control	0.988	26
Control	0.992	26
Case	1	26
Control	0.934	26
Control	0.976	26
Control	0.972	26
Control	0.992	26
Control	0.932	26
Control	0.998	26
Control	0.998	26
Control	0.958	26
Control	0.904	26
Control	0.984	26
Control	0.988	26
Control	0.992	26
Control	0.992	26
Control	0.99	26
Control	0.998	26
Control	0.98	26
Control	1	26
Control	0.898	26
Control	0.98	26
Control	0.912	26
Control	0.978	26
Control	0.972	26
Control	0.96	26
Control	0.92	26
Control	0.862	26
Control	0.99	26
Control	0.896	26
Control	0.702	26
Control	0.7	26
Control	0.584	26
Control	0.98	26
Control	0.982	26
Control	0.99	26
Control	0.98	26
Control	0.976	26
Control	0.922	26
Control	0.956	26
Control	0.992	26
Control	0.924	26
Case	0.718	26
Control	0.998	26
Control	0.98	26
Control	0.972	26
Control	0.842	26
Control	0.996	26
Control	0.836	26
Control	0.882	26
Control	0.956	26
Control	0.86	26
Control	0.906	26
Control	0.994	26
Control	0.99	26
Control	0.958	26
Control	0.982	26
Control	0.998	26
Control	0.982	26
Control	0.988	26
Control	0.994	26
Control	0.846	26
Control	0.992	26
Control	0.844	26
Control	0.936	26
Control	0.904	26
Control	0.96	26
Control	0.92	26
Control	0.992	26
Control	0.954	26
Control	0.984	26
Control	0.994	26
Control	0.874	26
Control	0.996	26
Control	0.972	26
Control	0.92	26
Control	0.866	26
Control	0.99	26
Case	0.928	26
Control	0.97	26
Control	0.96	26
Control	0.996	26
Control	0.998	26
Control	0.832	26
Control	0.978	26
Control	0.882	26
Control	0.966	26
Control	0.826	26
Control	0.998	26
Control	0.976	26
Control	0.954	26
Control	0.994	26
Control	0.88	26
Control	0.984	26
Control	0.956	26
Control	0.986	26
Control	1	26
Control	0.942	26
Control	0.998	26
Control	0.978	26
Control	1	26
Control	0.986	26
Control	0.926	26
Control	0.996	26
Control	0.95	26
Control	0.996	26
Control	0.96	26
Control	0.954	26
Control	0.984	26
Case	1	26
Control	0.95	26
Control	0.958	26
Control	0.694	26
Control	0.966	26
Control	0.95	26
Control	0.984	26
Control	0.948	26
Control	0.998	26
Control	0.986	26
Control	0.986	26
Control	0.98	26
Case	0.936	26
Control	0.914	26
Control	0.984	27
Control	0.934	27
Control	0.962	27
Control	0.964	27
Control	0.668	27
Control	0.92	27
Control	0.92	27
Control	0.936	27
Control	0.938	27
Control	0.986	27
Control	0.924	27
Control	0.754	27
Control	0.986	27
Control	0.948	27
Control	0.988	27
Control	0.9	27
Control	0.76	27
Case	0.954	27
Control	0.822	27
Control	0.83	27
Control	0.878	27
Control	0.996	27
Control	0.988	27
Control	0.824	27
Control	0.954	27
Control	0.988	27
Control	0.984	27
Control	0.94	27
Control	0.982	27
Control	0.982	27
Control	0.982	27
Control	0.98	27
Control	0.934	27
Control	0.882	27
Control	0.988	27
Control	0.998	27
Control	0.902	27
Control	0.9	27
Case	0.918	27
Control	0.898	27
Control	0.996	27
Control	0.97	27
Case	0.974	27
Control	0.852	27
Control	0.968	27
Control	0.996	27
Control	0.848	27
Control	0.706	27
Control	0.96	27
Control	0.988	27
Control	0.972	27
Control	0.966	27
Control	0.948	27
Control	0.988	27
Control	0.928	27
Control	1	27
Control	0.89	27
Control	0.99	27
Control	0.584	27
Control	0.952	27
Control	0.982	27
Control	0.99	27
Control	0.976	27
Control	0.972	27
Control	0.996	27
Control	0.99	27
Control	0.988	27
Control	0.962	27
Control	0.996	27
Control	0.996	27
Control	0.96	27
Control	0.99	27
Control	0.97	27
Control	0.99	27
Control	0.964	27
Case	0.752	27
Control	0.854	27
Control	0.978	27
Control	0.83	27
Control	0.984	27
Control	0.996	27
Control	0.996	27
Control	0.874	27
Control	0.99	27
Control	0.912	27
Control	0.996	27
Control	0.94	27
Control	0.906	27
Control	1	27
Control	0.914	27
Control	0.968	27
Control	0.988	27
Control	0.966	27
Control	0.982	27
Control	0.914	27
Control	0.912	27
Control	0.94	27
Case	0.984	27
Control	0.942	27
Control	0.98	27
Control	0.604	27
Control	0.996	27
Control	0.95	27
Control	0.998	27
Control	0.976	27
Control	0.956	27
Control	0.996	27
Control	0.78	27
Control	0.956	27
Control	0.996	27
Control	1	27
Control	0.996	27
Control	0.992	27
Control	0.884	27
Control	0.972	27
Control	1	27
Control	0.95	27
Control	0.972	27
Control	0.954	27
Control	0.966	27
Control	0.946	27
Control	0.984	27
Control	0.898	27
Control	0.768	27
Case	0.998	27
Control	0.706	27
Control	0.988	27
Control	0.964	27
Control	0.968	27
Control	0.972	27
Control	0.954	27
Control	0.974	27
Control	0.988	27
Control	0.856	27
Control	0.946	27
Control	0.926	27
Control	0.934	27
Control	0.988	27
Control	0.912	27
Control	0.982	27
Control	0.986	27
Control	0.718	27
Control	0.934	27
Control	0.842	28
Control	0.778	28
Control	1	28
Control	1	28
Control	0.834	28
Control	0.99	28
Control	1	28
Control	0.316	28
Control	0.998	28
Control	0.962	28
Control	0.782	28
Control	1	28
Control	0.898	28
Control	0.998	28
Control	0.96	28
Control	0.982	28
Control	1	28
Control	0.992	28
Control	1	28
Control	0.966	28
Control	0.642	28
Case	0.86	28
Control	1	28
Control	1	28
Control	1	28
Control	1	28
Control	0.958	28
Case	1	28
Control	0.994	28
Control	0.77	28
Control	0.866	28
Control	0.996	28
Control	1	28
Control	0.946	28
Control	0.924	28
Control	1	28
Control	0.996	28
Control	0.996	28
Control	1	28
Control	0.982	28
Control	0.52	28
Control	1	28
Control	0.72	28
Control	0.986	28
Control	1	28
Control	1	28
Control	0.998	28
Control	0.804	28
Control	0.202	28
Control	0.902	28
Control	0.912	28
Control	0.994	28
Control	1	28
Control	0.998	28
Control	0.94	28
Control	0.824	28
Control	0.944	28
Control	0.99	28
Control	0.92	28
Control	0.774	28
Control	0.818	28
Control	0.998	28
Control	1	28
Control	1	28
Control	1	28
Control	0.998	28
Control	0.996	28
Control	0.948	28
Control	0.996	28
Control	0.992	28
Control	0.888	28
Control	0.962	28
Control	0.986	28
Control	0.972	28
Control	0.972	28
Control	1	28
Control	0.994	28
Control	1	28
Control	0.926	28
Control	1	28
Control	1	28
Control	0.868	28
Control	0.934	28
Control	0.698	28
Control	0.76	28
Control	1	28
Control	0.948	28
Control	1	28
Control	0.978	28
Control	1	28
Control	0.942	28
Control	1	28
Control	0.978	28
Control	1	28
Control	1	28
Control	1	28
Control	1	28
Control	0.86	28
Control	0.986	28
Case	0.876	28
Control	0.812	28
Control	0.832	28
Control	0.992	28
Control	0.996	28
Control	1	28
Control	1	28
Control	1	28
Case	1	28
Control	1	28
Control	0.952	28
Control	0.628	28
Control	0.986	28
Control	1	28
Control	0.988	28
Control	0.992	28
Control	0.984	28
Control	0.958	28
Control	0.878	28
Control	0.906	28
Case	1	28
Control	0.984	28
Control	0.944	28
Control	1	28
Control	0.946	28
Control	1	28
Control	1	28
Control	0.96	28
Control	0.694	28
Control	0.998	28
Control	0.97	28
Control	0.92	28
Control	0.922	28
Control	0.94	28
Control	0.906	28
Control	0.828	28
Control	1	28
Control	1	28
Case	0.98	28
Control	0.996	28
Control	1	28
Control	0.884	28
Control	0.992	28
Control	0.982	28
Control	0.996	29
Control	0.96	29
Control	0.688	29
Control	0.918	29
Control	0.48	29
Control	0.994	29
Control	0.996	29
Control	0.7	29
Control	0.954	29
Control	0.998	29
Control	0.956	29
Control	0.848	29
Control	0.974	29
Control	0.996	29
Control	0.998	29
Control	0.8	29
Control	1	29
Control	0.982	29
Control	0.862	29
Control	0.896	29
Control	1	29
Control	0.968	29
Control	0.926	29
Control	0.992	29
Control	0.912	29
Control	0.974	29
Control	0.952	29
Control	0.816	29
Control	0.99	29
Control	0.956	29
Control	1	29
Control	0.752	29
Control	0.888	29
Control	0.958	29
Control	0.956	29
Control	0.964	29
Control	1	29
Control	1	29
Control	0.906	29
Control	0.972	29
Control	0.988	29
Control	0.708	29
Control	0.988	29
Control	0.758	29
Control	0.994	29
Control	0.878	29
Control	0.942	29
Control	0.994	29
Control	0.394	29
Control	0.982	29
Control	0.976	29
Control	0.994	29
Control	0.948	29
Case	0.882	29
Control	0.992	29
Control	0.998	29
Control	0.966	29
Control	1	29
Control	0.994	29
Control	0.864	29
Control	1	29
Control	0.992	29
Control	0.958	29
Control	1	29
Control	0.992	29
Control	0.988	29
Control	0.992	29
Control	0.99	29
Control	0.978	29
Control	0.994	29
Control	1	29
Control	0.998	29
Control	0.994	29
Control	0.978	29
Control	0.832	29
Control	0.992	29
Control	1	29
Control	0.916	29
Control	0.976	29
Control	0.994	29
Control	0.974	29
Control	0.958	29
Control	0.942	29
Case	0.998	29
Control	0.992	29
Control	0.938	29
Control	0.968	29
Control	0.974	29
Control	1	29
Control	0.672	29
Control	0.9	29
Control	0.738	29
Control	1	29
Control	0.974	29
Control	0.974	29
Control	0.948	29
Control	0.992	29
Control	0.998	29
Control	1	29
Control	0.9	29
Control	0.994	29
Control	0.866	29
Control	1	29
Control	0.884	29
Control	0.91	29
Control	0.988	29
Control	0.986	29
Control	0.996	29
Control	1	29
Control	0.996	29
Control	0.964	29
Control	0.986	29
Control	0.798	29
Control	0.954	29
Control	0.98	29
Control	0.906	29
Control	0.91	29
Control	0.896	29
Control	0.918	29
Control	1	29
Control	0.858	29
Case	1	29
Control	0.566	29
Control	1	29
Control	0.994	29
Control	0.92	29
Control	0.892	29
Control	0.894	29
Control	0.924	29
Control	0.99	29
Control	0.934	29
Control	0.962	29
Control	0.914	29
Control	0.998	29
Control	0.994	29
Control	0.998	29
Control	0.96	29
Control	1	29
Control	0.994	29
Control	0.988	29
Case	1	29
Case	0.966	29
Case	0.938	29
Control	0.99	30
Control	0.942	30
Control	0.992	30
Control	0.992	30
Control	0.932	30
Control	0.99	30
Control	0.962	30
Control	0.99	30
Control	0.934	30
Control	0.968	30
Control	0.942	30
Control	0.992	30
Control	0.992	30
Control	0.848	30
Control	0.826	30
Control	0.998	30
Control	0.976	30
Control	0.866	30
Control	0.966	30
Control	0.986	30
Control	0.914	30
Control	0.976	30
Control	0.992	30
Control	0.968	30
Control	0.952	30
Control	0.996	30
Control	0.84	30
Control	0.982	30
Control	0.872	30
Control	1	30
Control	0.954	30
Control	0.792	30
Control	0.992	30
Control	0.992	30
Control	0.984	30
Case	0.93	30
Control	0.88	30
Control	0.976	30
Control	0.972	30
Control	0.814	30
Control	1	30
Control	0.868	30
Control	0.99	30
Case	0.982	30
Control	0.92	30
Control	0.976	30
Control	0.946	30
Control	0.986	30
Control	0.94	30
Control	0.976	30
Control	0.834	30
Control	0.968	30
Control	1	30
Control	0.976	30
Control	0.994	30
Control	0.896	30
Control	0.976	30
Control	0.948	30
Control	0.936	30
Control	0.926	30
Control	0.708	30
Control	0.962	30
Control	0.986	30
Control	0.958	30
Control	0.988	30
Control	0.974	30
Control	0.952	30
Control	0.984	30
Control	0.986	30
Control	0.976	30
Control	0.982	30
Control	0.898	30
Control	0.98	30
Control	1	30
Control	0.98	30
Control	0.966	30
Control	0.944	30
Control	0.978	30
Case	0.928	30
Control	1	30
Control	0.99	30
Control	0.916	30
Control	0.99	30
Control	0.996	30
Control	0.988	30
Control	0.932	30
Control	0.936	30
Control	0.93	30
Control	0.974	30
Control	0.938	30
Control	0.994	30
Control	0.992	30
Control	0.954	30
Control	0.964	30
Control	0.828	30
Control	0.998	30
Control	0.942	30
Case	0.984	30
Control	0.996	30
Control	0.872	30
Control	0.996	30
Control	0.956	30
Control	0.992	30
Control	0.984	30
Control	0.996	30
Control	0.936	30
Control	0.958	30
Control	0.952	30
Control	0.86	30
Control	0.964	30
Control	0.972	30
Control	0.98	30
Control	0.972	30
Control	0.9	30
Control	0.982	30
Control	0.956	30
Control	0.92	30
Control	0.992	30
Control	0.988	30
Control	0.978	30
Control	0.984	30
Control	0.95	30
Control	0.996	30
Control	0.976	30
Control	0.988	30
Control	0.996	30
Control	0.934	30
Control	0.934	30
Control	0.968	30
Control	0.972	30
Control	0.908	30
Control	0.98	30
Control	0.974	30
Control	0.926	30
Control	0.994	30
Control	0.946	30
Control	0.982	30
Case	0.976	30
Control	0.966	30
Case	0.96	30
Control	0.984	30
Control	0.894	30
Control	0.924	30
Control	0.964	31
Control	0.978	31
Control	0.984	31
Control	0.98	31
Control	0.952	31
Control	0.986	31
Control	0.984	31
Control	0.994	31
Control	0.942	31
Control	0.976	31
Control	0.926	31
Control	0.98	31
Control	0.972	31
Control	0.988	31
Control	0.978	31
Case	0.934	31
Control	0.994	31
Control	0.902	31
Control	0.984	31
Control	0.992	31
Control	0.978	31
Control	0.988	31
Control	0.97	31
Control	0.956	31
Control	0.98	31
Control	0.984	31
Control	0.914	31
Control	0.974	31
Control	0.948	31
Control	0.994	31
Control	0.922	31
Control	0.996	31
Control	0.962	31
Control	0.974	31
Control	0.982	31
Control	0.936	31
Control	0.934	31
Control	0.964	31
Control	0.956	31
Control	0.976	31
Control	0.992	31
Control	0.89	31
Control	0.952	31
Control	0.906	31
Control	0.874	31
Control	0.97	31
Control	0.904	31
Control	0.996	31
Control	0.956	31
Control	0.9	31
Control	0.96	31
Control	0.984	31
Control	0.988	31
Control	0.964	31
Control	0.986	31
Control	0.93	31
Control	0.96	31
Control	0.818	31
Control	0.964	31
Control	0.992	31
Control	0.888	31
Case	0.96	31
Control	0.904	31
Control	0.964	31
Control	0.978	31
Control	0.988	31
Control	0.948	31
Control	0.934	31
Control	0.96	31
Control	0.982	31
Control	0.996	31
Control	0.98	31
Control	0.994	31
Control	0.988	31
Control	0.91	31
Control	0.922	31
Control	0.992	31
Control	0.964	31
Control	0.986	31
Control	0.998	31
Control	0.982	31
Control	0.986	31
Control	1	31
Control	0.976	31
Control	0.974	31
Control	0.928	31
Control	0.92	31
Control	0.98	31
Control	0.976	31
Control	0.992	31
Control	0.994	31
Control	0.97	31
Control	0.988	31
Control	0.91	31
Control	0.99	31
Control	0.926	31
Control	0.916	31
Control	0.986	31
Control	0.954	31
Control	0.978	31
Control	0.982	31
Control	0.984	31
Control	0.99	31
Control	0.986	31
Control	0.902	31
Control	0.856	31
Case	0.998	31
Control	0.822	31
Control	0.992	31
Case	0.912	31
Control	0.996	31
Control	0.986	31
Control	0.886	31
Control	0.934	31
Control	0.896	31
Control	0.99	31
Control	0.922	31
Control	0.848	31
Control	0.992	31
Control	0.972	31
Control	0.998	31
Control	0.948	31
Control	0.988	31
Control	1	31
Control	0.956	31
Control	0.956	31
Control	0.918	31
Control	0.938	31
Control	0.972	31
Control	0.89	31
Control	0.982	31
Control	0.868	31
Control	0.988	31
Control	0.926	31
Control	0.958	31
Control	0.996	31
Control	1	31
Control	0.914	31
Control	0.996	31
Case	0.996	31
Control	1	31
Case	0.922	31
Control	0.952	31
Control	0.696	32
Control	0.976	32
Control	0.986	32
Control	0.686	32
Control	0.896	32
Control	0.862	32
Control	0.98	32
Control	0.586	32
Control	0.798	32
Control	0.5	32
Control	0.898	32
Control	0.99	32
Control	0.98	32
Control	0.922	32
Control	1	32
Control	0.844	32
Control	0.99	32
Control	0.964	32
Control	0.992	32
Case	0.982	32
Control	0.996	32
Control	0.86	32
Control	0.766	32
Control	0.9	32
Control	0.986	32
Control	0.968	32
Control	0.994	32
Control	0.88	32
Control	0.966	32
Control	0.962	32
Control	0.916	32
Control	0.82	32
Control	0.948	32
Control	0.792	32
Control	0.836	32
Control	0.906	32
Control	0.91	32
Control	1	32
Control	0.756	32
Control	0.922	32
Control	0.986	32
Control	0.958	32
Control	0.858	32
Control	0.976	32
Control	0.94	32
Control	1	32
Control	0.974	32
Control	0.944	32
Control	0.874	32
Control	0.99	32
Control	0.954	32
Control	0.704	32
Control	1	32
Control	0.988	32
Control	0.996	32
Control	0.928	32
Control	0.886	32
Control	1	32
Control	0.998	32
Control	0.886	32
Control	0.996	32
Control	0.994	32
Control	0.954	32
Control	0.714	32
Control	0.966	32
Control	0.994	32
Control	0.808	32
Control	0.86	32
Control	0.938	32
Case	0.73	32
Control	0.972	32
Control	0.99	32
Control	0.948	32
Control	0.974	32
Control	0.974	32
Control	0.92	32
Control	0.898	32
Control	0.78	32
Control	0.962	32
Control	1	32
Control	0.998	32
Control	0.99	32
Control	0.976	32
Control	0.994	32
Control	0.998	32
Control	0.994	32
Control	0.706	32
Control	0.98	32
Control	0.928	32
Case	1	32
Control	0.958	32
Control	0.998	32
Control	1	32
Control	0.99	32
Control	0.972	32
Control	0.934	32
Control	0.792	32
Control	0.97	32
Control	0.818	32
Control	0.968	32
Control	0.978	32
Control	0.998	32
Case	0.852	32
Control	0.924	32
Control	0.982	32
Control	0.994	32
Control	0.998	32
Control	0.79	32
Control	0.974	32
Control	0.946	32
Control	0.984	32
Control	0.942	32
Control	0.994	32
Control	0.99	32
Control	0.894	32
Control	0.998	32
Control	0.976	32
Control	0.994	32
Control	0.718	32
Control	0.982	32
Control	1	32
Control	0.958	32
Control	0.95	32
Control	1	32
Control	0.994	32
Control	0.85	32
Control	0.994	32
Control	0.97	32
Control	0.968	32
Control	0.99	32
Control	0.916	32
Control	0.956	32
Control	0.922	32
Control	1	32
Control	0.998	32
Control	0.952	32
Control	1	32
Control	0.976	32
Control	0.944	32
Case	1	32
Control	0.998	32
Case	0.968	32
Control	0.958	32
Control	0.996	33
Control	1	33
Control	1	33
Control	0.962	33
Control	1	33
Control	0.996	33
Control	1	33
Control	0.552	33
Control	0.974	33
Control	0.99	33
Control	0.994	33
Control	0.996	33
Control	0.998	33
Control	0.996	33
Control	0.998	33
Control	0.816	33
Control	0.998	33
Control	1	33
Control	1	33
Control	1	33
Control	0.938	33
Control	0.888	33
Control	1	33
Control	0.992	33
Control	0.74	33
Control	0.998	33
Control	0.962	33
Control	0.83	33
Control	0.998	33
Control	0.964	33
Control	1	33
Control	1	33
Control	1	33
Control	0.992	33
Control	0.984	33
Control	0.718	33
Control	0.958	33
Control	0.944	33
Control	0.86	33
Control	0.994	33
Control	0.974	33
Control	1	33
Control	0.876	33
Control	0.998	33
Control	0.998	33
Control	0.974	33
Control	0.936	33
Control	0.97	33
Control	0.992	33
Control	0.992	33
Control	0.99	33
Control	0.804	33
Control	0.95	33
Control	0.998	33
Control	0.982	33
Control	0.998	33
Control	1	33
Control	0.88	33
Control	0.998	33
Control	0.966	33
Control	0.748	33
Control	0.99	33
Control	0.83	33
Control	0.934	33
Control	1	33
Control	0.998	33
Control	1	33
Control	0.896	33
Control	0.95	33
Control	0.704	33
Control	0.964	33
Control	0.948	33
Control	0.924	33
Control	1	33
Control	0.794	33
Control	0.992	33
Control	0.904	33
Control	0.798	33
Control	0.436	33
Control	0.864	33
Control	0.998	33
Control	1	33
Control	1	33
Control	0.988	33
Control	0.998	33
Control	0.92	33
Control	0.97	33
Control	1	33
Control	0.992	33
Case	0.994	33
Control	1	33
Control	0.964	33
Control	0.998	33
Control	1	33
Case	0.954	33
Control	0.96	33
Control	0.998	33
Control	0.99	33
Control	0.98	33
Control	0.994	33
Case	0.996	33
Control	0.952	33
Control	0.994	33
Control	0.954	33
Control	0.742	33
Control	0.986	33
Control	0.994	33
Control	0.834	33
Control	0.994	33
Control	0.922	33
Control	1	33
Control	0.912	33
Control	0.91	33
Control	1	33
Control	0.74	33
Control	1	33
Control	0.994	33
Case	0.996	33
Control	1	33
Control	0.972	33
Control	0.998	33
Control	0.858	33
Control	0.672	33
Control	0.992	33
Control	0.738	33
Control	1	33
Case	0.992	33
Control	0.95	33
Control	0.988	33
Control	0.972	33
Control	0.938	33
Control	1	33
Control	1	33
Control	0.998	33
Control	0.998	33
Control	0.994	33
Control	0.972	33
Control	1	33
Case	0.962	33
Control	0.996	33
Control	0.996	33
Control	1	33
Control	0.938	33
Control	0.872	34
Control	0.98	34
Control	0.774	34
Control	0.864	34
Control	0.968	34
Control	0.986	34
Control	0.998	34
Case	0.97	34
Control	0.966	34
Control	0.984	34
Control	0.592	34
Control	0.89	34
Control	0.894	34
Control	0.996	34
Control	0.956	34
Control	0.99	34
Control	0.952	34
Control	0.986	34
Control	0.896	34
Control	0.982	34
Control	0.97	34
Control	0.976	34
Control	0.814	34
Control	0.97	34
Control	0.922	34
Control	0.898	34
Control	0.996	34
Control	0.906	34
Control	0.982	34
Control	0.954	34
Case	1	34
Control	0.78	34
Control	0.982	34
Control	0.874	34
Control	0.982	34
Control	0.998	34
Control	0.89	34
Control	0.922	34
Control	0.924	34
Control	0.924	34
Control	0.994	34
Control	0.996	34
Control	0.932	34
Control	0.922	34
Control	0.94	34
Control	0.968	34
Control	0.88	34
Control	0.972	34
Control	0.978	34
Control	0.994	34
Control	0.926	34
Control	0.786	34
Control	0.984	34
Control	0.988	34
Control	0.992	34
Control	0.904	34
Control	0.982	34
Control	0.998	34
Control	0.996	34
Control	0.872	34
Control	0.946	34
Control	0.916	34
Control	0.996	34
Control	0.938	34
Control	0.996	34
Control	0.93	34
Control	0.94	34
Control	0.868	34
Control	0.988	34
Control	0.984	34
Control	0.99	34
Control	0.9	34
Control	0.994	34
Control	0.958	34
Control	0.972	34
Control	0.89	34
Control	0.938	34
Control	0.996	34
Control	0.956	34
Control	0.992	34
Control	0.99	34
Control	0.966	34
Control	0.988	34
Control	0.982	34
Control	0.916	34
Control	0.988	34
Control	0.928	34
Control	0.956	34
Control	0.928	34
Control	0.97	34
Control	0.956	34
Control	0.926	34
Control	0.988	34
Control	0.972	34
Control	0.842	34
Control	0.934	34
Control	0.99	34
Control	0.984	34
Control	0.974	34
Control	0.978	34
Control	0.996	34
Control	0.958	34
Control	0.806	34
Control	0.996	34
Control	0.948	34
Control	0.952	34
Control	0.918	34
Control	0.938	34
Control	0.95	34
Control	0.88	34
Control	0.914	34
Control	0.948	34
Control	0.968	34
Control	0.95	34
Control	0.992	34
Control	0.98	34
Control	0.996	34
Control	0.994	34
Control	0.838	34
Control	0.898	34
